"year" "q7a" "q7b" "q7c" "q7d" "q102a" "q102b" "q102c" "q102d" "q102e" "q102f" "q102g" "q104" "q105" "q106" "q107" "gender" "age" "degree" "sei" "ops" "marital" "q135" "n"
2008 2 1 3 1 2 2 2 2 2 2 2 1 1 1 2 "Male" 52 "More than high school" 53 60 0 NA 1
2008 3 3 1 1 1 2 1 2 1 2 2 4 3 8 1 "Male" 22 "Less than high school" NA NA 0 NA 1
2008 3 3 2 3 2 2 2 2 2 2 2 3 2 2 3 "Male" 85 "Less than high school" 42 35 1 2900 2
2008 2 2 2 2 1 1 1 1 1 2 2 4 4 4 4 "Male" 74 "Less than high school" 20 18 1 2900 2
2008 1 4 3 2 1 1 1 1 1 1 1 4 1 4 4 "Female" 31 "More than high school" 51 52 1 6000 4
2008 3 3 1 1 1 1 1 1 1 2 2 4 1 1 2 "Male" 36 "Less than high school" 45 40 1 3000 6
2008 2 3 2 2 1 1 1 1 1 1 1 4 2 4 3 "Female" 44 "High school" 56 46 1 4000 3
2008 1 3 4 2 1 1 1 1 1 1 1 4 1 4 3 "Female" 25 "More than high school" 51 52 0 4000 3
2008 2 2 2 2 1 1 1 1 2 1 1 2 4 2 4 "Male" 32 "Less than high school" NA NA 1 2000 6
2008 3 3 2 3 1 1 1 1 1 2 1 4 1 1 4 "Male" 20 "Less than high school" NA NA 0 3000 4
2008 2 2 2 2 1 2 1 2 8 2 2 4 1 1 4 "Male" 76 "Less than high school" 34 33 1 1600 3
2008 2 3 2 4 1 2 1 8 8 2 2 4 2 8 8 "Male" 66 "Less than high school" 23 40 1 2000 3
2008 2 3 8 3 2 2 8 2 1 2 2 4 1 4 4 "Female" 18 "Less than high school" NA NA 0 NA 3
2008 8 3 2 8 1 8 1 1 1 2 2 4 3 4 3 "Male" 24 "High school" 30 30 0 3000 3
2008 3 2 2 2 1 2 1 2 1 2 2 3 1 1 8 "Male" 74 "Less than high school" 34 33 1 16400 2
2008 1 3 3 4 1 2 1 2 1 2 2 8 1 1 4 "Female" 24 "More than high school" NA NA 0 2500 6
2008 8 2 8 1 1 1 1 1 1 1 1 4 2 2 3 "Male" 47 "High school" 33 36 0 1200 3
2008 2 2 2 1 1 1 1 1 1 2 2 4 1 1 3 "Female" 55 "High school" 39 37 1 1400 2
2008 2 2 3 1 1 8 1 8 1 2 8 4 8 1 2 "Male" 70 "High school" 23 40 1 1500 2
2008 1 1 8 2 1 2 1 2 1 2 2 8 1 1 2 "Male" 79 "Less than high school" 31 27 1 2000 2
2008 1 2 1 2 1 8 1 2 1 2 2 4 1 1 2 "Female" 72 "More than high school" 45 46 1 2400 2
2008 3 1 1 1 1 1 1 1 1 1 1 4 4 1 8 "Male" 18 "Less than high school" 21 15 0 2500 4
2008 3 2 1 1 1 2 1 2 8 2 2 1 1 1 2 "Male" 59 "More than high school" 40 30 1 2000 2
2008 1 1 1 1 1 2 1 2 2 2 2 3 1 1 1 "Female" 21 "Less than high school" 30 31 0 2700 7
2008 3 3 3 1 2 2 8 2 8 2 2 4 1 1 3 "Male" 19 "Less than high school" 29 37 0 2500 6
2008 3 2 1 1 1 2 1 2 2 2 2 1 1 1 1 "Male" 48 "Less than high school" 16 23 1 1300 7
2008 4 1 1 1 1 2 1 2 1 2 1 1 1 1 1 "Female" 20 "Less than high school" 16 23 0 3500 5
2008 1 1 1 1 1 2 1 2 2 2 2 1 1 1 1 "Female" 55 "Less than high school" 16 23 0 2000 7
2008 1 3 3 3 2 2 1 2 1 2 2 3 1 2 3 "Female" 22 "More than high school" NA NA 0 3000 3
2008 1 4 8 3 8 2 1 2 2 2 2 4 1 1 4 "Female" 47 "More than high school" 43 49 1 4000 6
2008 1 4 4 4 1 1 1 1 1 1 1 4 4 4 1 "Female" 59 "High school" 56 52 1 3630 3
2008 1 1 1 1 2 2 2 2 2 2 2 4 1 4 1 "Female" 61 "Less than high school" 23 40 1 1270 4
2008 2 1 1 1 2 2 2 2 8 2 2 1 1 1 1 "Female" 51 "High school" 51 49 1 2500 4
2008 1 4 4 4 1 1 1 1 1 1 1 3 1 8 3 "Female" 48 "More than high school" 66 57 0 2000 1
2008 2 2 1 1 1 2 1 2 1 2 2 2 1 1 3 "Male" 43 "High school" 43 47 1 5000 5
2008 1 4 4 1 1 1 1 2 1 2 2 4 1 4 2 "Female" 37 "Less than high school" 43 32 1 4000 4
2008 3 3 2 2 1 2 1 2 1 2 2 4 1 3 2 "Male" 61 "High school" 33 42 1 2500 2
2008 3 3 3 2 1 2 1 1 1 1 2 4 1 4 2 "Female" 32 "Less than high school" NA NA 1 1300 7
2008 4 4 4 8 1 1 1 1 1 1 2 2 1 4 4 "Female" 57 "More than high school" 51 52 1 3800 3
2008 1 4 3 2 2 2 2 2 2 2 2 1 1 1 3 "Male" 82 "Less than high school" 16 21 1 1670 2
2008 3 4 1 1 1 2 1 1 2 2 2 1 1 1 2 "Female" 48 "High school" 56 55 1 5500 3
2008 1 3 2 2 1 1 1 1 1 2 2 4 1 1 4 "Female" 34 "Less than high school" 26 33 1 1800 6
2008 8 2 1 1 8 8 8 8 8 8 8 1 1 8 3 "Female" 76 "Less than high school" 23 38 0 1090 1
2008 2 2 2 1 1 2 1 2 1 2 2 4 1 1 3 "Male" 73 "Less than high school" 30 30 1 2070 2
2008 3 3 1 2 1 2 1 1 1 2 2 4 3 1 4 "Male" 23 "More than high school" 48 46 0 20000 2
2008 2 3 2 3 1 1 1 2 1 1 2 4 2 4 3 "Female" 46 "More than high school" 29 32 0 3200 2
2008 2 3 2 3 1 1 1 1 1 1 1 4 1 1 2 "Female" 26 "More than high school" 53 46 1 6500 5
2008 3 3 2 2 1 2 1 2 8 2 1 4 8 1 4 "Female" 28 "Less than high school" 52 38 1 4700 5
2008 3 3 2 2 1 1 1 1 1 1 1 2 1 1 4 "Female" 52 "High school" 54 46 1 2000 3
2008 3 2 2 2 1 2 1 2 1 2 2 4 1 1 4 "Male" 22 "More than high school" NA NA 0 8000 4
2008 2 3 3 3 1 8 1 1 1 1 8 3 3 4 3 "Female" 82 "Less than high school" NA NA 1 1384 2
2008 3 3 2 3 1 1 1 1 1 1 1 3 3 1 2 "Male" 55 "Less than high school" 34 33 1 4500 2
2008 1 3 3 2 1 1 1 1 1 1 1 4 3 1 1 "Male" 42 "High school" 56 45 1 4300 4
2008 1 2 1 1 1 8 1 8 8 8 2 4 2 8 3 "Female" 53 "Less than high school" 43 32 1 950 2
2008 2 4 3 3 1 1 1 1 1 1 2 4 3 4 4 "Female" 21 "More than high school" NA NA 0 5000 2
2008 3 4 3 3 1 2 1 2 1 2 2 2 1 2 3 "Male" 19 "Less than high school" NA NA 0 4000 4
2008 1 3 4 3 1 2 1 2 1 2 2 3 1 1 3 "Male" 28 "Less than high school" 55 55 1 3000 2
2008 4 3 1 1 1 2 1 1 1 2 2 4 1 1 4 "Male" 36 "More than high school" 51 52 1 3000 4
2008 1 2 3 3 1 1 1 1 1 2 2 1 1 1 4 "Male" 59 "Less than high school" 40 30 1 3000 3
2008 2 3 2 3 1 8 1 8 1 8 2 4 2 4 4 "Male" 26 "More than high school" 78 60 0 NA 5
2008 3 3 2 2 1 1 1 1 1 1 1 4 1 4 4 "Male" 49 "More than high school" 56 44 1 9000 4
2008 3 1 1 1 2 2 2 2 2 2 2 1 1 1 2 "Male" 83 "High school" 54 46 0 NA 3
2008 2 8 2 2 1 1 1 1 1 1 8 4 1 1 8 "Male" 26 "More than high school" NA NA 1 NA 1
2008 2 2 2 2 2 2 2 2 2 2 2 3 1 2 3 "Female" 20 "More than high school" NA NA 0 NA 3
2008 2 8 2 8 1 1 1 1 1 2 1 4 2 4 3 "Female" 25 "More than high school" 69 57 0 NA 4
2008 2 3 2 2 2 2 2 2 2 2 2 2 1 1 4 "Female" 65 "More than high school" 74 69 1 NA 5
2008 2 3 8 2 1 8 1 8 1 8 8 3 2 4 4 "Male" 22 "More than high school" NA NA 0 2500 3
2008 1 1 1 3 1 8 8 8 1 8 8 4 4 3 2 "Male" 73 "High school" 50 54 0 650 1
2008 3 3 2 2 1 8 1 8 1 8 8 3 1 1 3 "Male" 54 "High school" 50 46 1 3500 2
2008 2 3 8 3 1 1 1 1 1 8 8 4 2 2 3 "Male" 59 "Less than high school" 23 13 0 1545 2
2008 2 3 3 3 1 1 1 1 1 1 1 3 3 4 3 "Female" 76 "High school" 51 45 1 3000 2
2008 NA NA NA NA 2 2 1 2 2 2 2 1 1 1 4 "Male" 81 "High school" 50 54 1 3470 4
2008 2 3 3 3 1 8 1 1 1 8 8 3 2 2 3 "Male" 60 "Less than high school" 37 44 1 1730 2
2008 2 3 2 8 1 2 1 8 1 2 8 2 1 1 3 "Female" 85 "Less than high school" 26 33 0 950 1
2008 2 3 3 3 1 1 1 1 1 1 1 4 2 1 3 "Female" 74 "Less than high school" NA NA 0 1000 2
2008 2 3 3 3 1 1 1 1 1 1 1 3 2 1 4 "Male" 22 "More than high school" NA NA 0 7500 4
2008 1 4 3 3 1 1 1 1 1 1 1 3 2 1 3 "Female" 61 "More than high school" 49 46 1 8000 3
2008 2 2 3 8 1 1 1 1 1 1 1 1 1 1 2 "Male" 51 "High school" 51 52 1 NA 3
2008 1 8 8 3 1 2 1 2 1 2 2 4 1 4 8 "Male" 39 "More than high school" 56 46 0 NA 1
2008 1 3 3 3 1 1 1 1 1 1 1 3 1 8 3 "Female" 59 "More than high school" 51 49 1 5000 3
2008 3 3 3 2 1 1 1 1 1 2 2 3 1 1 3 "Female" 43 "High school" 43 32 1 2500 3
2008 3 2 1 1 1 1 1 1 1 1 1 4 1 8 3 "Male" 36 "Less than high school" 29 37 1 3000 5
2008 2 3 3 8 1 1 1 1 1 1 1 4 2 4 3 "Male" 33 "Less than high school" 29 32 1 2000 2
2008 3 3 3 2 1 2 1 2 1 2 2 4 1 4 4 "Male" 29 "More than high school" 39 37 0 2000 2
2008 2 3 2 3 1 1 1 1 1 1 1 4 3 3 3 "Female" 54 "High school" 52 38 1 2000 2
2008 2 8 1 1 8 8 8 8 8 8 8 8 1 1 3 "Female" 73 "Less than high school" 23 38 0 2000 6
2008 4 8 1 1 2 2 1 2 2 2 2 4 1 4 4 "Female" 74 "Less than high school" 16 21 0 526 1
2008 2 3 2 1 1 2 1 2 1 2 2 4 1 1 1 "Male" 58 "Less than high school" 34 33 1 1200 4
2008 1 4 3 3 1 1 1 1 1 1 1 4 1 8 4 "Female" 56 "High school" 43 47 1 2000 2
2008 1 2 2 1 1 1 1 1 1 1 2 4 1 1 4 "Male" 38 "Less than high school" 30 31 1 1500 4
2008 2 3 3 3 1 2 1 2 1 2 2 4 1 1 1 "Female" 67 "Less than high school" 16 21 0 816 1
2008 3 3 2 1 1 2 1 1 1 2 2 2 1 8 4 "Female" 33 "More than high school" 66 57 1 1800 4
2008 2 4 4 4 1 2 1 2 1 2 2 4 1 1 1 "Female" 44 "More than high school" 51 45 1 10000 5
2008 4 4 1 1 1 2 1 2 1 2 2 4 1 1 1 "Female" 22 "More than high school" 36 40 0 3000 3
2008 1 4 2 2 1 2 1 1 1 8 8 4 4 4 2 "Male" 25 "More than high school" NA NA 0 8500 4
2008 2 4 2 1 1 8 1 8 8 8 8 4 1 8 4 "Male" 52 "More than high school" 51 52 1 4500 4
2008 3 3 3 4 1 1 1 1 1 1 1 4 2 4 3 "Female" 55 "High school" 43 32 1 4000 3
2008 1 3 1 1 1 2 1 2 2 2 2 4 1 1 2 "Male" 53 "Less than high school" 30 39 1 1700 2
2008 1 3 3 3 1 1 1 8 1 1 1 4 8 8 3 "Male" 19 "Less than high school" NA NA 0 1500 4
2008 1 2 8 1 1 2 1 1 1 2 2 4 1 8 4 "Female" 41 "Less than high school" NA NA 1 NA 10
2008 2 2 3 2 1 2 1 2 1 2 2 3 1 1 3 "Male" 30 "Less than high school" 29 34 1 1000 4
2008 1 2 1 1 1 1 1 2 1 2 2 8 8 8 8 "Female" 35 "Less than high school" NA NA 1 4000 5
2008 3 3 2 2 2 2 1 2 2 2 2 1 1 1 1 "Male" 19 "Less than high school" NA NA 0 2600 6
2008 1 3 3 3 8 8 8 8 8 8 8 4 1 1 4 "Female" 38 "High school" 49 46 1 2000 5
2008 2 1 2 1 1 1 1 2 1 2 2 8 8 8 8 "Male" 63 "Less than high school" 23 38 0 1300 2
2008 2 3 3 2 1 2 1 1 1 2 2 4 1 4 2 "Female" 30 "More than high school" 66 63 1 3500 2
2008 3 3 2 2 1 1 1 1 1 1 1 2 2 1 3 "Male" 21 "Less than high school" 43 47 0 NA 3
2008 2 3 3 3 1 2 1 2 1 2 2 4 1 2 4 "Female" 34 "More than high school" 66 63 1 4500 3
2008 3 3 3 1 1 8 1 8 1 2 2 4 2 4 3 "Female" 55 "Less than high school" 16 21 0 1050 2
2008 3 2 3 1 1 2 1 2 1 2 2 4 1 2 3 "Male" 53 "Less than high school" 43 47 1 3000 6
2008 3 3 3 2 1 2 1 2 8 2 2 4 2 1 3 "Female" 74 "Less than high school" 16 21 0 670 2
2008 3 3 2 2 1 8 1 8 1 8 8 8 2 8 3 "Male" 61 "Less than high school" 51 52 1 1500 3
2008 1 3 8 8 1 8 1 8 1 8 2 8 8 8 2 "Female" 59 "High school" 54 46 0 1200 1
2008 1 3 3 3 1 2 1 2 8 8 2 8 1 1 8 "Male" 75 "High school" 69 60 1 2500 2
2008 2 3 2 3 1 8 1 2 1 8 2 8 8 1 8 "Female" 50 "High school" 23 38 1 700 5
2008 2 3 3 2 1 8 1 2 1 8 8 4 2 1 8 "Male" 29 "Less than high school" 19 31 0 1700 4
2008 2 3 3 3 2 2 1 2 8 2 2 4 1 4 3 "Female" 44 "More than high school" 39 37 0 1800 2
2008 2 3 2 2 8 8 1 2 8 2 2 4 2 2 3 "Male" 34 "More than high school" 52 53 0 1500 2
2008 2 3 3 3 1 1 1 1 1 1 2 4 2 4 2 "Female" 19 "Less than high school" NA NA 0 1200 4
2008 2 3 3 3 1 1 1 1 1 2 2 4 1 4 3 "Female" 86 "Less than high school" 29 29 0 1830 1
2008 2 3 3 2 1 1 1 1 1 2 2 4 1 1 3 "Female" 36 "Less than high school" 16 22 1 1655 5
2008 2 3 3 3 2 2 1 2 2 2 2 3 1 1 3 "Male" 18 "High school" NA NA 0 3000 4
2008 2 3 3 2 1 2 1 2 1 2 2 4 1 1 8 "Female" 26 "High school" NA NA 0 2000 5
2008 3 3 2 2 2 2 1 2 1 2 2 4 1 1 3 "Male" 23 "Less than high school" NA NA 1 1500 5
2008 2 3 2 2 1 2 1 2 1 2 2 4 1 1 3 "Female" 34 "Less than high school" 20 18 1 2000 5
2008 2 3 3 2 1 1 1 1 1 1 1 4 1 4 4 "Female" 51 "High school" 34 21 1 1500 2
2008 2 3 3 3 1 2 1 2 2 2 2 4 1 1 3 "Female" 52 "High school" 51 49 1 6000 5
2008 2 3 2 3 8 2 8 2 8 2 2 8 1 1 3 "Male" 47 "More than high school" 30 24 1 NA 5
2008 2 2 3 2 2 2 2 2 2 2 2 3 1 1 3 "Female" 50 "High school" 53 34 1 1800 4
2008 2 1 3 2 1 2 1 1 1 1 2 4 1 2 2 "Female" 22 "More than high school" 39 37 0 2400 3
2008 1 3 2 1 1 1 1 1 1 1 1 4 3 4 4 "Female" 26 "High school" NA NA 0 1400 2
2008 3 2 2 2 1 1 1 1 1 1 1 4 3 4 4 "Female" 56 "High school" 52 38 0 800 2
2008 2 2 3 3 1 2 1 2 1 2 2 3 2 4 4 "Male" 29 "More than high school" 88 78 1 3000 2
2008 2 4 2 1 2 2 2 2 2 2 2 3 1 1 3 "Male" 66 "More than high school" 26 30 1 2500 2
2008 3 4 2 2 1 1 1 1 1 1 1 4 1 1 1 "Female" 50 "More than high school" 66 63 0 2600 2
2008 2 3 3 3 1 1 1 1 1 1 1 4 2 1 1 "Male" 42 "More than high school" 71 51 0 2300 1
2008 3 3 2 3 1 1 1 1 1 1 1 4 1 4 2 "Female" 24 "More than high school" 43 32 1 2000 2
2008 3 3 2 3 1 1 1 2 1 2 2 4 1 4 2 "Male" 42 "Less than high school" 30 30 1 2000 4
2008 3 3 2 1 1 2 1 2 1 2 2 4 1 4 4 "Male" 31 "More than high school" 51 52 1 4700 2
2008 2 3 3 3 1 1 1 1 1 1 1 4 1 4 8 "Female" 34 "More than high school" 69 62 1 8000 2
2008 1 4 4 3 1 1 1 1 1 1 1 4 2 4 2 "Female" 29 "More than high school" 54 53 1 1100 2
2008 1 4 3 3 1 1 1 1 1 1 1 4 4 4 2 "Female" 69 "High school" 51 49 0 3000 2
2008 1 3 3 3 1 2 1 2 1 2 2 1 1 1 4 "Female" 30 "More than high school" 69 62 0 2000 1
2008 2 4 4 4 1 1 1 1 1 2 2 4 1 1 2 "Female" 53 "More than high school" 45 46 0 1200 2
2008 3 3 2 2 1 1 1 1 1 1 1 4 4 4 4 "Male" 49 "Less than high school" 34 33 1 4500 3
2008 3 4 1 1 1 1 1 1 1 2 2 4 2 1 4 "Female" 59 "Less than high school" 30 31 0 794 1
2008 1 4 3 1 1 1 1 1 1 1 1 4 1 1 1 "Male" 74 "Less than high school" 34 48 1 2300 2
2008 3 3 2 2 1 1 1 1 1 1 1 4 1 1 4 "Female" 49 "Less than high school" 29 32 1 2500 4
2008 2 3 2 2 1 2 1 2 1 2 2 3 1 1 2 "Male" 53 "Less than high school" 30 36 1 1500 2
2008 2 3 2 3 1 1 1 1 1 1 2 4 1 1 2 "Male" 40 "Less than high school" NA NA 0 526 2
2008 2 3 3 3 1 1 1 1 1 1 1 4 1 1 3 "Female" 62 "More than high school" 56 55 1 1800 4
2008 4 3 1 1 1 1 1 1 1 2 2 4 1 4 1 "Male" 71 "Less than high school" 53 46 1 2052 2
2008 2 2 2 3 1 2 1 8 1 8 2 1 1 1 1 "Female" 88 "Less than high school" 23 38 0 1100 1
2008 1 3 3 3 1 1 1 1 1 8 8 1 8 8 3 "Male" 31 "High school" 59 49 1 2400 2
2008 3 3 1 1 1 1 1 8 1 2 1 4 3 1 3 "Male" 55 "High school" 39 33 1 2700 4
2008 1 3 3 3 8 8 1 8 1 8 8 8 1 1 4 "Female" 25 "More than high school" 54 44 1 3000 5
2008 1 3 3 3 1 1 1 1 1 1 1 4 2 4 4 "Male" 43 "High school" 51 52 1 3000 3
2008 2 4 3 3 2 2 2 2 2 2 2 1 1 1 4 "Female" 27 "More than high school" 51 52 1 8000 5
2008 2 3 3 2 2 2 2 2 2 2 2 4 1 4 4 "Male" 72 "High school" 69 60 0 1231 1
2008 2 3 3 2 1 2 1 2 1 2 2 1 1 1 3 "Female" 50 "Less than high school" 31 27 1 2300 3
2008 3 2 2 1 1 2 1 2 1 2 2 1 1 1 2 "Male" 84 "More than high school" 56 52 1 2160 2
2008 2 2 3 3 1 2 1 1 1 2 2 1 1 1 2 "Female" 39 "Less than high school" 43 32 1 2500 4
2008 3 1 2 1 1 2 1 2 1 2 2 1 1 1 3 "Male" 43 "More than high school" 68 65 1 6000 4
2008 3 1 1 1 1 2 1 2 2 2 2 3 2 1 3 "Female" 32 "High school" 69 57 1 NA 3
2008 2 3 2 2 1 2 1 2 1 2 2 3 3 1 1 "Male" 57 "More than high school" 23 40 1 4000 4
2008 2 3 2 2 1 2 1 2 2 2 2 3 1 1 3 "Female" 59 "High school" 57 52 0 3000 7
2008 1 2 2 1 1 2 1 2 1 2 2 4 2 2 2 "Female" 60 "High school" 45 40 1 2500 3
2008 1 3 2 2 1 2 1 2 1 2 2 4 1 1 3 "Female" 54 "High school" 52 38 1 2000 3
2008 3 3 2 2 1 1 1 1 1 1 1 4 1 4 4 "Female" 72 "High school" 51 49 1 2900 2
2008 3 3 2 2 2 2 8 8 8 2 2 1 1 1 4 "Female" 39 "High school" 38 44 1 NA 5
2008 1 3 8 8 2 2 2 2 2 2 2 1 1 1 4 "Female" 46 "More than high school" 69 60 1 3000 3
2008 4 4 4 8 2 2 8 8 8 2 2 1 1 1 4 "Female" 61 "High school" 51 49 1 NA 4
2008 2 4 2 3 1 1 1 8 1 2 2 4 1 4 3 "Female" 26 "More than high school" 43 32 0 5000 3
2008 2 8 8 2 1 2 1 8 1 8 2 8 1 8 4 "Female" 46 "Less than high school" 23 40 1 NA 8
2008 2 2 2 2 1 8 1 8 8 8 8 4 8 8 4 "Male" 56 "Less than high school" 23 38 1 1500 5
2008 8 2 8 1 8 8 8 2 1 2 2 1 1 1 2 "Female" 81 "Less than high school" 23 38 1 750 2
2008 2 8 8 2 1 8 1 8 1 2 2 1 1 1 4 "Female" 74 "Less than high school" 23 38 1 1000 2
2008 2 2 2 2 1 2 1 2 1 2 2 4 1 1 4 "Female" 69 "More than high school" 38 44 0 740 1
2008 1 3 3 3 1 2 1 2 1 2 2 4 1 3 3 "Female" 26 "High school" NA NA 0 1800 3
2008 1 3 2 3 2 2 1 2 1 2 2 1 1 1 3 "Female" 76 "More than high school" 69 60 0 1400 1
2008 1 3 3 3 1 2 1 2 1 2 2 4 1 4 4 "Female" 42 "More than high school" 77 78 0 3500 1
2008 1 3 3 2 1 1 1 1 1 1 1 4 4 1 2 "Male" 52 "More than high school" 40 30 1 5500 4
2008 1 4 3 3 1 1 1 2 1 1 2 4 2 4 3 "Female" 38 "More than high school" 51 52 0 NA 2
2008 1 3 4 4 1 2 1 2 1 2 2 3 2 1 3 "Female" 56 "More than high school" 77 78 1 9000 5
2008 2 3 3 3 1 2 1 2 1 2 2 4 2 1 3 "Female" 43 "More than high school" 66 57 1 4000 3
2008 1 3 3 3 1 2 1 1 1 2 2 1 1 1 3 "Female" 79 "Less than high school" NA NA 0 1200 1
2008 3 3 1 1 2 2 2 2 2 2 2 1 1 1 3 "Male" 54 "More than high school" 66 57 1 3100 4
2008 2 3 2 3 1 2 1 2 8 2 2 4 1 1 3 "Female" 40 "Less than high school" 43 32 0 1300 2
2008 1 4 8 2 1 2 1 2 1 2 2 4 1 4 2 "Female" 39 "More than high school" 39 37 1 3000 4
2008 2 3 2 3 2 2 1 2 8 2 2 4 3 1 4 "Male" 29 "More than high school" 46 46 1 NA 3
2008 3 2 2 2 1 2 1 2 2 2 2 3 2 1 3 "Female" 46 "Less than high school" 23 38 1 NA 5
2008 3 2 2 2 1 2 1 2 1 2 2 8 1 1 3 "Female" 79 "Less than high school" 23 38 1 1500 2
2008 2 3 3 8 1 2 1 2 1 1 2 4 3 1 2 "Female" 57 "More than high school" 68 65 1 NA 3
2008 2 3 2 2 1 2 1 2 1 2 2 4 1 1 2 "Female" 69 "More than high school" 51 52 1 2200 2
2008 2 3 3 3 1 2 1 2 1 2 2 4 1 1 3 "Male" 28 "High school" 34 43 1 4000 4
2008 2 3 2 2 1 2 1 2 1 2 2 3 2 1 1 "Male" 52 "Less than high school" 30 39 1 NA 5
2008 2 3 3 2 2 2 2 2 2 2 2 2 2 1 3 "Female" 78 "Less than high school" 27 20 0 NA 4
2008 2 2 2 1 2 2 2 2 2 2 2 3 2 1 2 "Female" 73 "More than high school" 69 61 1 2400 2
2008 2 3 3 3 1 2 1 2 1 2 2 4 1 2 4 "Female" 25 "More than high school" 39 37 0 NA 7
2008 2 3 3 3 2 2 2 2 2 2 2 4 1 1 4 "Male" 29 "Less than high school" 30 28 1 2000 3
2008 3 2 2 1 2 2 2 2 2 2 2 1 1 1 3 "Female" 52 "Less than high school" 16 21 1 1800 3
2008 1 3 3 3 2 2 1 2 1 2 2 1 1 1 3 "Female" 21 "High school" NA NA 0 NA 5
2008 3 2 2 1 2 2 2 2 2 2 2 4 1 1 1 "Male" 26 "High school" NA NA 0 NA 5
2008 2 3 3 3 8 2 8 2 2 2 2 2 1 1 2 "Female" 69 "Less than high school" 16 21 1 700 4
2008 2 3 3 3 2 2 8 2 2 2 2 8 1 1 2 "Male" 84 "Less than high school" 49 46 1 700 3
2008 8 4 2 1 8 2 2 2 8 2 2 3 1 1 1 "Female" 40 "Less than high school" NA NA 1 200 13
2008 1 3 4 3 1 2 1 2 1 2 2 4 2 8 3 "Female" 23 "High school" 43 32 1 3400 3
2008 3 2 2 2 1 1 1 1 1 1 1 4 1 1 3 "Female" 35 "High school" 45 40 1 NA 3
2008 2 3 3 3 1 1 1 2 1 2 2 4 1 2 2 "Female" 48 "High school" 43 49 1 4400 3
2008 2 8 2 2 1 2 1 2 2 2 2 3 1 1 2 "Male" 19 "Less than high school" NA NA 0 2000 5
2008 2 3 8 2 1 1 1 1 1 1 1 4 2 2 3 "Female" 43 "High school" 56 45 1 3400 4
2008 3 2 2 2 1 1 1 2 1 2 1 4 2 1 3 "Male" 44 "More than high school" 69 70 1 3000 2
2008 2 2 2 1 2 2 1 2 1 2 2 3 1 1 3 "Female" 21 "High school" 43 32 0 1700 3
2008 3 2 1 1 8 2 8 2 1 2 2 4 2 1 4 "Male" 27 "High school" 30 39 0 2500 6
2008 3 2 1 1 8 2 8 2 1 2 2 3 2 8 3 "Male" 52 "Less than high school" 33 40 0 1700 2
2008 2 3 2 1 8 2 2 2 2 2 2 2 1 1 8 "Female" 53 "Less than high school" 33 26 1 1400 4
2008 8 4 4 4 8 2 1 2 8 2 2 3 1 1 4 "Female" 29 "More than high school" 43 32 0 2200 4
2008 2 4 3 3 2 2 1 2 2 2 2 4 1 2 4 "Female" 20 "More than high school" NA NA 0 2000 5
2008 3 8 2 1 2 2 1 2 2 2 2 8 1 1 4 "Male" 50 "Less than high school" 34 37 1 2000 7
2008 1 8 1 8 2 2 1 2 1 2 2 4 1 1 3 "Male" 66 "High school" 51 52 1 4000 3
2008 8 2 8 2 1 2 1 2 8 2 2 4 4 4 8 "Male" 68 "Less than high school" 33 36 1 500 8
2008 2 2 3 2 1 1 1 1 1 1 1 2 3 3 3 "Female" 18 "Less than high school" NA NA 0 260 7
2008 2 2 2 2 1 1 1 2 8 8 8 3 4 4 4 "Female" 18 "Less than high school" NA NA 0 560 5
2008 2 3 2 2 1 2 1 8 8 2 2 3 3 3 8 "Male" 61 "Less than high school" 56 52 1 550 3
2008 2 8 8 2 1 2 1 2 1 2 2 2 2 4 4 "Female" 41 "More than high school" 66 57 1 600 5
2008 3 3 2 2 2 2 2 2 2 2 2 2 1 1 1 "Female" 49 "More than high school" 30 30 1 1600 4
2008 1 4 4 4 1 1 1 1 1 1 1 4 1 2 2 "Male" 31 "Less than high school" 32 30 1 2600 3
2008 4 4 4 1 1 1 1 2 1 2 2 3 3 1 1 "Female" 18 "Less than high school" NA NA 0 NA 5
2008 2 3 2 2 1 2 8 2 8 2 2 2 1 1 3 "Female" 57 "Less than high school" 34 48 1 630 4
2008 2 3 2 3 1 2 1 2 1 2 2 2 1 1 4 "Female" 20 "High school" NA NA 0 1000 5
2008 2 2 2 3 1 1 1 2 2 2 2 3 1 4 4 "Male" 58 "More than high school" 51 52 1 2400 2
2008 1 1 1 1 2 2 2 2 2 2 2 2 1 1 4 "Female" 61 "High school" 51 52 0 1200 1
2008 1 3 2 1 1 2 1 2 1 2 1 1 1 1 3 "Male" 34 "Less than high school" 23 40 1 2500 5
2008 1 4 4 4 1 1 1 1 1 1 2 4 2 8 2 "Male" 54 "High school" 54 44 1 4500 4
2008 4 3 1 1 1 1 1 1 1 1 1 4 1 8 4 "Female" 53 "Less than high school" 24 22 1 1920 3
2008 1 3 2 4 1 2 1 2 1 2 2 4 1 4 2 "Female" 46 "High school" 51 49 1 6000 3
2008 3 3 1 1 1 2 1 2 2 2 2 4 1 8 2 "Female" 58 "Less than high school" 16 21 0 2500 2
2008 3 3 3 2 8 2 1 2 2 2 2 1 1 1 2 "Female" 68 "Less than high school" 23 38 0 NA 6
2008 2 3 3 3 8 2 1 2 1 2 2 1 1 1 3 "Female" 23 "More than high school" NA NA 0 3000 5
2008 3 2 1 1 2 2 2 2 2 2 2 3 1 1 2 "Male" 75 "Less than high school" 23 38 1 1100 2
